"0,0,0",ClientProtocol.getFileInfo,0,"{""src"": ""#0""}","{""#0"": [""P"", ""/terasort/out-<JOBID>-784/_partition.lst""]}"
"0,0,1",ClientProtocol.getFileInfo,162,"{""src"": ""#0""}","{""#0"": [""P"", ""/terasort/out-<JOBID>-784""]}"
"0,0,2",ClientProtocol.getFileInfo,68,"{""src"": ""#0""}","{""#0"": [""Y"", ""/terasort""]}"
"0,0,3",ClientProtocol.getFileInfo,68,"{""src"": ""#0""}","{""#0"": [""Y"", ""/""]}"
"0,0,4",ClientProtocol.getBlockLocations,100,"{""offset"": ""#0"", ""length"": ""#1"", ""src"": ""#2""}","{""#1"": [""Y"", 1342177280], ""#0"": [""Y"", 0], ""#2"": [""R"", ""L-SS,,, nm-0002-01-f14-p5-s3.0,0,0,0,,, s,,, ClientProtocol.getFileInfo,src""]}"
"0,0,5",ClientProtocol.getServerDefaults,267,,
"0,0,6",ClientProtocol.getFileInfo,242,"{""src"": ""#0""}","{""#0"": [""P"", ""/tmp/hadoop-yarn/staging/shir/.staging/job_<JOBID>_0002/job.splitmetainfo""]}"
"0,0,7",ClientProtocol.getBlockLocations,2,"{""offset"": ""#0"", ""length"": ""#1"", ""src"": ""#2""}","{""#1"": [""Y"", 1342177280], ""#0"": [""Y"", 0], ""#2"": [""R"", ""L-SS,,, nm-0002-01-f14-p5-s3.0,0,0,6,,, s,,, ClientProtocol.getFileInfo,src""]}"
"0,0,8",ClientProtocol.getFileInfo,177,"{""src"": ""#0""}","{""#0"": [""P"", ""/tmp/hadoop-yarn/staging/shir/.staging/job_<JOBID>_0002/job.jar""]}"
"0,0,9",ClientProtocol.getBlockLocations,2,"{""offset"": ""#0"", ""length"": ""#1"", ""src"": ""#2""}","{""#1"": [""Y"", 1342177280], ""#0"": [""Y"", 0], ""#2"": [""R"", ""L-SS,,, nm-0002-01-f14-p5-s3.0,0,0,8,,, s,,, ClientProtocol.getFileInfo,src""]}"
"0,0,10",ClientProtocol.getFileInfo,157,"{""src"": ""#0""}","{""#0"": [""P"", ""/tmp/hadoop-yarn/staging/shir/.staging/job_<JOBID>_0002/job.split""]}"
"0,0,11",ClientProtocol.getBlockLocations,3,"{""offset"": ""#0"", ""length"": ""#1"", ""src"": ""#2""}","{""#1"": [""Y"", 1342177280], ""#0"": [""Y"", 0], ""#2"": [""R"", ""L-SS,,, nm-0002-01-f14-p5-s3.0,0,0,10,,, s,,, ClientProtocol.getFileInfo,src""]}"
"0,0,12",ClientProtocol.getFileInfo,165,"{""src"": ""#0""}","{""#0"": [""P"", ""/tmp/hadoop-yarn/staging/shir/.staging/job_<JOBID>_0002/job.xml""]}"
"0,0,13",ClientProtocol.getBlockLocations,3,"{""offset"": ""#0"", ""length"": ""#1"", ""src"": ""#2""}","{""#1"": [""Y"", 1342177280], ""#0"": [""Y"", 0], ""#2"": [""R"", ""L-SS,,, nm-0002-01-f14-p5-s3.0,0,0,12,,, s,,, ClientProtocol.getFileInfo,src""]}"
